Version.[Version Name],Location.[Location],Sales Domain.[Customer Group],Time.[Partial Week],Item.[Item],Actual 12 Weeks,Actual 4 Weeks,Actual 8 Weeks,Actual External,Actual Final,Published Final Fcst Lag1 12weeks,Published Final Fcst Lag1 4weeks,Published Final Fcst Lag1 8weeks,Published Final Fcst Lag1 External,Published Final Fcst Lag1 Final
Baseline_v2,DC-Shanghai-CN,Wholesale-LATAM,2024-W32,NK-REACT-GRN-10,4595,1469,3042,324,4746,4518,4713,3755,334,4395
Baseline_v2,DC-Portland-OR,Retail-EMEA,2024-W25,NK-FREE-RN-GRN-11,2244,816,1761,154,2462,2186,2357,1978,179,2871
Baseline_v1,DC-Memphis-TN,Retail-EMEA,2024-W16,NK-DUNK-WHT-10,3222,1197,2427,92,3450,3859,3355,2966,87,3459
Consensus_v1,DC-Laakdal-BE,Wholesale-NA,2024-W20,NK-ZOOM-PEGA-NVY-7,2565,729,1625,66,2566,3061,2710,2353,71,2935
OP_Plan_2025,DC-Laakdal-BE,DTC-eComm-NA,2024-W32,NK-LEGGING-EPIC-GRY-S,4789,1430,2982,290,4832,5984,4904,5579,276,5140
OP_Plan_2025,DC-Sao-Paulo-BR,Wholesale-MEA,2024-W47,NK-ALPHAFLY-BLU-13,3194,1170,2297,156,3485,3324,3724,3816,137,3481
Baseline_v2,DC-Memphis-TN,DTC-Stores-EMEA,2024-W36,NK-VAPORFLY-GRY-8,3610,1240,2433,204,3749,4278,3802,4245,195,3622
OP_Plan_2025,DC-Sao-Paulo-BR,Wholesale-APAC,2024-W37,NK-SHORT-DRI-RED-M,3775,1445,2633,264,4140,5319,4460,3855,270,4315
Consensus_v2,DC-Johannesburg-ZA,Wholesale-NA,2024-W01,NK-ZOOM-PEGA-RED-8,3390,999,2224,135,3507,2566,3378,3117,123,3856
OP_Plan_2025,DC-Laakdal-BE,DTC-eComm-NA,2024-W42,NK-AIR-MAX-GRY-11,3196,1125,2023,109,3318,3571,3260,3427,125,3029
Consensus_v1,DC-Sao-Paulo-BR,Retail-EMEA,2024-W02,NK-HOODIE-CLUB-RED-XL,4167,1329,3004,228,4436,5085,4527,4284,228,5053
Consensus_v2,DC-Johannesburg-ZA,DTC-Stores-NA,2024-W24,NK-HUARACHE-PPL-12,1132,412,798,53,1200,1148,1301,1344,60,1333
Consensus_v1,DC-Tokyo-JP,Wholesale-APAC,2024-W34,NK-HUARACHE-BLK-8,2701,779,1887,64,2714,2644,2706,2606,69,2775
Baseline_v1,DC-Dubai-UAE,DTC-eComm-EMEA,2024-W19,NK-ZOOM-PEGA-PPL-13,2033,676,1519,67,2191,2528,2296,1781,78,2209
Baseline_v2,DC-Johannesburg-ZA,DTC-Stores-NA,2024-W07,NK-FREE-RN-BLU-7,1964,591,1396,84,1993,2455,2011,2346,75,1860
Baseline_v2,DC-Memphis-TN,DTC-eComm-EMEA,2024-W09,NK-JORDAN-RED-7,2676,778,1620,103,2699,2636,2656,3157,105,2688
Consensus_v1,DC-Tokyo-JP,Retail-APAC,2024-W35,NK-VAPORFLY-OGR-11,4455,1321,2848,191,4643,5552,4623,4844,214,4260
Baseline_v1,DC-Tokyo-JP,DTC-eComm-EMEA,2024-W24,NK-ALPHAFLY-BLU-13,2369,723,1566,158,2416,3152,2640,2020,171,2527
Consensus_v2,DC-Shanghai-CN,Retail-EMEA,2024-W51,NK-JORDAN-OGR-9,1424,401,944,98,1426,1563,1585,1564,109,1378
Consensus_v1,DC-Sao-Paulo-BR,Retail-EMEA,2024-W02,NK-AIR-FORCE-BLK-11,3924,1292,2418,221,3930,3209,3963,4416,246,4211
Baseline_v2,DC-Laakdal-BE,Retail-EMEA,2024-W42,NK-ALPHAFLY-WHT-10,3636,1225,2781,213,4026,3520,4678,3781,223,3778
Baseline_v2,DC-Dubai-UAE,Wholesale-MEA,2024-W38,NK-REACT-RED-13,1803,542,1220,129,1816,2259,1897,1741,124,2093
Consensus_v2,DC-Memphis-TN,DTC-Stores-EMEA,2024-W10,NK-METCON-RED-11,665,218,488,14,718,558,706,774,13,836
OP_Plan_2025,DC-Memphis-TN,Wholesale-MEA,2024-W17,NK-LEBRON-OGR-12,3145,1114,2093,209,3284,3626,3141,3256,194,3670
OP_Plan_2025,DC-Memphis-TN,DTC-eComm-NA,2024-W44,NK-BLAZER-BLU-12,3589,1157,2627,164,3939,4384,4077,4093,184,3471
Consensus_v1,DC-Shanghai-CN,Wholesale-LATAM,2024-W45,NK-LEGGING-EPIC-GRY-L,2761,865,1894,134,2803,2746,2950,2948,136,2693
Baseline_v2,DC-Tokyo-JP,DTC-Stores-EMEA,2024-W51,NK-ALPHAFLY-GRY-7,1300,422,960,85,1411,1884,1274,1546,91,1554
Baseline_v1,DC-Shanghai-CN,Retail-APAC,2024-W04,NK-JORDAN-GRY-7,1556,572,1136,80,1674,1334,1903,1871,87,1504
OP_Plan_2025,DC-Johannesburg-ZA,DTC-eComm-EMEA,2024-W44,NK-DUNK-GLD-12,3728,1300,2726,164,4052,4728,4246,4650,158,4649
Baseline_v2,DC-Sao-Paulo-BR,Wholesale-MEA,2024-W45,NK-VAPORFLY-GLD-12,433,139,298,19,435,398,407,409,19,446
Consensus_v1,DC-Sao-Paulo-BR,Retail-APAC,2024-W25,NK-CORTEZ-BLK-8,1328,388,902,78,1329,1704,1372,1362,74,1429
Baseline_v1,DC-Portland-OR,Retail-APAC,2024-W16,NK-REACT-BLU-12,4493,1475,2951,211,4689,3834,4471,4753,234,4791
Baseline_v2,DC-Sao-Paulo-BR,Wholesale-APAC,2024-W10,NK-METCON-RED-13,3985,1157,2459,250,4097,3318,4168,4684,275,4229
Consensus_v2,DC-Johannesburg-ZA,Retail-EMEA,2024-W50,NK-VAPORFLY-OGR-12,4349,1410,2880,127,4536,4902,4481,4841,109,4555
OP_Plan_2025,DC-Sao-Paulo-BR,DTC-eComm-EMEA,2024-W48,NK-ALPHAFLY-GRN-9,1117,372,844,50,1196,1272,1308,1310,43,1078
Baseline_v1,DC-Shanghai-CN,Wholesale-NA,2024-W09,NK-HOODIE-CLUB-RED-L,4315,1266,2938,262,4349,3953,4020,4005,255,5300
OP_Plan_2025,DC-Laakdal-BE,DTC-Stores-EMEA,2024-W35,NK-FREE-RN-NVY-7,4647,1519,3212,357,4893,6703,5187,4457,422,5960
Consensus_v1,DC-Dubai-UAE,DTC-Stores-EMEA,2024-W52,NK-AIR-FORCE-GLD-12,1447,452,964,109,1515,1579,1579,1656,95,1278
OP_Plan_2025,DC-Shanghai-CN,Wholesale-MEA,2024-W28,NK-CAP-LEGACY-WHT,3442,1222,2237,126,3629,3747,3546,3603,144,4185
Consensus_v2,DC-Laakdal-BE,DTC-Stores-NA,2024-W36,NK-REACT-GRY-8,2033,664,1310,60,2065,1809,1974,1896,61,2092
Consensus_v1,DC-Memphis-TN,DTC-Stores-NA,2024-W22,NK-DUNK-PPL-11,3111,932,2038,205,3197,3716,3613,3496,194,2833
Consensus_v2,DC-Memphis-TN,Wholesale-APAC,2024-W30,NK-AIR-FORCE-GRY-9,702,237,546,16,764,939,774,734,15,780
OP_Plan_2025,DC-Sao-Paulo-BR,Wholesale-LATAM,2024-W50,NK-LEBRON-GRN-10,1098,318,793,38,1126,1123,1258,1333,36,1161
Baseline_v2,DC-Shanghai-CN,DTC-eComm-EMEA,2024-W01,NK-ZOOM-PEGA-GRY-7,3631,1212,2494,272,3676,3984,3859,3342,282,4151
Consensus_v2,DC-Shanghai-CN,Wholesale-MEA,2024-W16,NK-REACT-OGR-13,3841,1357,2728,203,4228,5222,4467,4234,182,3607
OP_Plan_2025,DC-Sao-Paulo-BR,Wholesale-APAC,2024-W05,NK-CAP-LEGACY-WHT,2574,753,1650,101,2685,2878,2931,2497,103,2881
Baseline_v1,DC-Memphis-TN,Wholesale-NA,2024-W38,NK-SHORT-DRI-NVY-M,1633,543,1140,69,1644,1150,1755,1802,71,1580
Baseline_v2,DC-Shanghai-CN,DTC-eComm-EMEA,2024-W50,NK-CORTEZ-BLU-11,2162,736,1386,65,2309,2234,2438,2195,56,2665
OP_Plan_2025,DC-Portland-OR,Wholesale-APAC,2024-W06,NK-HUARACHE-GLD-7,1463,475,1065,77,1481,1328,1686,1345,85,1480
Baseline_v1,DC-Shanghai-CN,DTC-eComm-NA,2024-W44,NK-HUARACHE-NVY-7,4402,1651,3329,248,4775,6607,4492,4729,243,4901
Consensus_v1,DC-Laakdal-BE,DTC-Stores-NA,2024-W04,NK-FREE-RN-BLU-13,3702,1325,2592,100,3826,4037,4031,3751,94,3653
Consensus_v2,DC-Shanghai-CN,Wholesale-LATAM,2024-W17,NK-DUNK-GRN-7,1447,514,1020,71,1568,1336,1648,1651,69,1346
Consensus_v1,DC-Laakdal-BE,Retail-EMEA,2024-W43,NK-SPORTS-BRA-INDY-GRY-M,1195,436,794,65,1296,1721,1362,1394,73,1387
Baseline_v1,DC-Sao-Paulo-BR,Wholesale-APAC,2024-W32,NK-LEBRON-RED-10,3567,1043,2446,227,3710,3970,3969,3706,218,4523
Consensus_v1,DC-Dubai-UAE,Wholesale-LATAM,2024-W46,NK-BLAZER-BLK-10,1436,483,999,93,1491,1230,1319,1373,105,1717
Consensus_v2,DC-Tokyo-JP,Wholesale-APAC,2024-W36,NK-AIR-FORCE-OGR-12,2851,949,2161,210,3005,2796,3125,2723,189,2829
Consensus_v1,DC-Tokyo-JP,Wholesale-MEA,2024-W05,NK-LEBRON-PPL-7,2016,698,1458,96,2035,1792,2119,1920,104,1941
OP_Plan_2025,DC-Sao-Paulo-BR,Wholesale-MEA,2024-W17,NK-VAPORFLY-BLK-10,4502,1550,2843,344,4609,4925,4463,4925,296,4890
Baseline_v1,DC-Memphis-TN,Wholesale-NA,2024-W06,NK-LEGGING-EPIC-RED-M,1598,510,1065,79,1636,1912,1693,1514,68,1508
OP_Plan_2025,DC-Memphis-TN,Wholesale-APAC,2024-W05,NK-KD-OGR-13,3152,1039,1949,128,3170,3725,3376,3117,135,3053
Baseline_v1,DC-Dubai-UAE,DTC-eComm-EMEA,2024-W27,NK-JACKET-WIND-NVY-L,163,51,107,5,172,243,180,191,5,190
OP_Plan_2025,DC-Dubai-UAE,Wholesale-APAC,2024-W48,NK-SPORTS-BRA-INDY-GRY-S,1118,372,766,61,1168,1149,1305,1305,57,1162
Baseline_v1,DC-Portland-OR,Wholesale-MEA,2024-W11,NK-LEBRON-GRY-9,2799,895,1951,75,3096,2379,2850,2974,87,3417
Baseline_v2,DC-Shanghai-CN,DTC-Stores-NA,2024-W14,NK-LEBRON-OGR-12,860,253,637,21,899,1113,899,719,22,856
Consensus_v2,DC-Laakdal-BE,DTC-Stores-NA,2024-W22,NK-HUARACHE-OGR-8,2214,758,1676,125,2343,1759,2369,2681,149,2379
Consensus_v2,DC-Sao-Paulo-BR,DTC-eComm-NA,2024-W44,NK-VAPORFLY-GRY-13,2071,626,1398,147,2114,2672,2269,2287,125,2160
Consensus_v2,DC-Tokyo-JP,Wholesale-NA,2024-W43,NK-LEGGING-EPIC-RED-S,599,227,412,19,663,515,636,691,18,674
Baseline_v1,DC-Portland-OR,Retail-APAC,2024-W34,NK-VAPORFLY-BLU-11,3126,952,2105,153,3388,2965,3418,3379,156,3412
Consensus_v2,DC-Laakdal-BE,DTC-eComm-NA,2024-W13,NK-LEBRON-OGR-12,687,206,508,16,707,783,744,638,15,648
OP_Plan_2025,DC-Laakdal-BE,DTC-Stores-EMEA,2024-W51,NK-SPORTS-BRA-INDY-NVY-M,1549,494,1064,111,1621,1107,1613,1865,117,1884
Consensus_v2,DC-Memphis-TN,Retail-APAC,2024-W12,NK-FREE-RN-GRY-10,1935,708,1500,109,2128,1875,2043,2454,129,2167
Consensus_v2,DC-Sao-Paulo-BR,DTC-eComm-NA,2024-W46,NK-CORTEZ-OGR-10,1211,460,867,35,1327,1650,1384,1223,32,1370
Baseline_v1,DC-Laakdal-BE,DTC-Stores-EMEA,2024-W34,NK-AIR-FORCE-BLU-8,3880,1221,2750,155,3909,3730,3758,3808,164,3866
Consensus_v1,DC-Tokyo-JP,DTC-Stores-NA,2024-W21,NK-BLAZER-GLD-13,2440,907,1601,197,2604,3269,2825,2679,204,2570
Consensus_v1,DC-Portland-OR,DTC-Stores-EMEA,2024-W13,NK-ZOOM-PEGA-BLK-11,2567,896,1742,101,2788,3653,2991,3104,99,2381
OP_Plan_2025,DC-Shanghai-CN,Wholesale-NA,2024-W14,NK-AIR-FORCE-GRN-10,2573,800,1827,97,2649,1832,2552,2478,86,2872
OP_Plan_2025,DC-Sao-Paulo-BR,DTC-Stores-EMEA,2024-W07,NK-LEBRON-GRY-13,4437,1435,3184,309,4572,4809,4773,5022,325,4711
OP_Plan_2025,DC-Portland-OR,Wholesale-APAC,2024-W30,NK-FREE-RN-PPL-12,2010,616,1306,104,2081,2016,2227,1637,111,2192
OP_Plan_2025,DC-Memphis-TN,DTC-eComm-NA,2024-W20,NK-JACKET-WIND-WHT-S,397,113,268,15,402,303,400,431,14,394
Consensus_v2,DC-Memphis-TN,Wholesale-LATAM,2024-W06,NK-ALPHAFLY-PPL-10,4079,1454,3202,112,4449,4474,4114,4689,113,4663
Consensus_v1,DC-Memphis-TN,DTC-Stores-EMEA,2024-W30,NK-FREE-RN-NVY-8,3782,1248,2737,143,3892,3473,3838,3698,169,4214
Baseline_v1,DC-Shanghai-CN,DTC-eComm-EMEA,2024-W01,NK-VAPORFLY-PPL-9,3312,1155,2504,188,3642,4468,3735,4324,219,3612
Consensus_v2,DC-Tokyo-JP,DTC-eComm-EMEA,2024-W02,NK-HOODIE-CLUB-NVY-M,186,68,119,13,195,220,187,197,12,202
Baseline_v1,DC-Dubai-UAE,DTC-eComm-NA,2024-W51,NK-ZOOM-PEGA-PPL-11,1313,448,982,44,1411,1376,1371,1550,51,1307
OP_Plan_2025,DC-Laakdal-BE,Wholesale-MEA,2024-W12,NK-HUARACHE-PPL-10,550,206,415,17,610,718,649,699,17,604
Baseline_v1,DC-Laakdal-BE,DTC-eComm-EMEA,2024-W05,NK-VAPORFLY-BLU-7,2115,617,1333,170,2193,1551,2261,2023,171,1907
OP_Plan_2025,DC-Tokyo-JP,Wholesale-NA,2024-W17,NK-ZOOM-PEGA-RED-10,2849,887,2154,188,3128,3360,3436,3820,220,3007
OP_Plan_2025,DC-Johannesburg-ZA,Wholesale-NA,2024-W37,NK-REACT-GRY-9,4153,1456,3015,104,4435,4182,4671,4419,93,4154
Consensus_v1,DC-Shanghai-CN,Wholesale-NA,2024-W43,NK-ZOOM-PEGA-BLK-9,614,205,390,45,640,606,614,597,39,742
OP_Plan_2025,DC-Shanghai-CN,Wholesale-APAC,2024-W37,NK-ZOOM-PEGA-WHT-10,2472,848,1533,176,2495,2554,2728,2666,184,2328
Baseline_v2,DC-Laakdal-BE,Wholesale-NA,2024-W19,NK-ZOOM-PEGA-BLK-12,523,185,352,43,563,544,557,477,40,552
Consensus_v1,DC-Shanghai-CN,DTC-Stores-EMEA,2024-W42,NK-AIR-FORCE-OGR-11,2175,738,1544,177,2227,2425,2188,2759,164,2426
Baseline_v2,DC-Johannesburg-ZA,DTC-Stores-EMEA,2024-W23,NK-HUARACHE-GRN-12,2771,916,1990,221,2814,2950,3215,3499,191,3213
Baseline_v1,DC-Portland-OR,DTC-Stores-EMEA,2024-W35,NK-ZOOM-PEGA-PPL-8,4490,1311,3224,178,4585,3343,4336,3906,204,4887
Baseline_v1,DC-Sao-Paulo-BR,Retail-APAC,2024-W37,NK-REACT-PPL-12,2592,916,1868,170,2664,2473,2446,2117,158,3200
Consensus_v2,DC-Laakdal-BE,Wholesale-MEA,2024-W25,NK-LEBRON-RED-10,4895,1669,2968,311,4921,5256,4692,5076,317,4477
Consensus_v2,DC-Sao-Paulo-BR,Retail-APAC,2024-W13,NK-SPORTS-BRA-INDY-NVY-XL,1463,514,1044,45,1474,1829,1609,1551,42,1303
Baseline_v2,DC-Tokyo-JP,Wholesale-APAC,2024-W24,NK-DUNK-GRN-11,1361,474,963,74,1466,1418,1418,1360,84,1410
Baseline_v1,DC-Dubai-UAE,DTC-Stores-EMEA,2024-W05,NK-VAPORFLY-BLU-7,3558,1068,2341,100,3800,3287,3782,4532,100,4149
Baseline_v1,DC-Shanghai-CN,DTC-eComm-EMEA,2024-W22,NK-KD-BLK-7,3732,1157,2494,184,3932,4517,4044,3594,188,4423
Baseline_v1,DC-Shanghai-CN,DTC-Stores-EMEA,2024-W36,NK-JORDAN-NVY-13,3487,1164,2598,138,3854,3297,4126,4027,138,4658
Baseline_v2,DC-Portland-OR,DTC-Stores-EMEA,2024-W01,NK-KD-PPL-11,2044,649,1426,121,2260,2890,2350,2037,105,2333
Consensus_v2,DC-Shanghai-CN,Wholesale-NA,2024-W06,NK-SPORTS-BRA-INDY-GRY-XL,3387,1101,2296,111,3495,3150,3952,3474,95,3492
Baseline_v2,DC-Memphis-TN,DTC-eComm-EMEA,2024-W21,NK-CORTEZ-BLK-10,4762,1724,3425,276,4983,3790,5225,5101,315,5835
OP_Plan_2025,DC-Shanghai-CN,Wholesale-APAC,2024-W11,NK-REACT-PPL-13,1316,400,943,54,1349,1567,1457,1460,59,1339
Consensus_v1,DC-Dubai-UAE,DTC-eComm-NA,2024-W18,NK-ALPHAFLY-RED-9,2714,1054,2150,204,3015,3245,2855,2789,226,2758
Consensus_v2,DC-Dubai-UAE,DTC-Stores-NA,2024-W04,NK-CORTEZ-BLU-10,2790,933,1757,149,2888,3486,3055,2787,167,2483
Baseline_v2,DC-Dubai-UAE,DTC-Stores-NA,2024-W52,NK-REACT-GRY-9,634,193,453,47,644,448,652,577,49,723
Consensus_v1,DC-Shanghai-CN,Wholesale-NA,2024-W40,NK-LEBRON-NVY-7,2331,704,1615,115,2405,3116,2252,2183,103,2512
Consensus_v2,DC-Tokyo-JP,Wholesale-LATAM,2024-W26,NK-CORTEZ-RED-7,4549,1481,2976,105,4782,4377,4938,4864,124,4263
Baseline_v1,DC-Portland-OR,Wholesale-APAC,2024-W07,NK-BLAZER-NVY-11,2128,750,1549,79,2284,2496,2325,2320,86,2356
OP_Plan_2025,DC-Portland-OR,DTC-Stores-NA,2024-W19,NK-JORDAN-NVY-12,3856,1470,3022,325,4238,5160,4691,3519,295,4350
Baseline_v1,DC-Johannesburg-ZA,DTC-eComm-EMEA,2024-W16,NK-HUARACHE-RED-13,2871,957,1998,113,3115,3292,3245,2554,111,2683
Baseline_v1,DC-Laakdal-BE,Wholesale-LATAM,2024-W45,NK-LEBRON-GRY-10,4569,1499,3129,112,4576,5814,4483,5124,126,5459
OP_Plan_2025,DC-Johannesburg-ZA,Wholesale-LATAM,2024-W17,NK-ZOOM-PEGA-PPL-10,959,292,687,36,1018,1022,1061,1194,37,1131
OP_Plan_2025,DC-Laakdal-BE,Retail-EMEA,2024-W36,NK-HOODIE-CLUB-WHT-L,4113,1485,2818,312,4451,4878,4303,4444,274,5182
Consensus_v1,DC-Dubai-UAE,DTC-Stores-EMEA,2024-W03,NK-SHORT-DRI-WHT-S,3846,1400,2750,89,4018,4915,4024,4497,98,3998
Baseline_v2,DC-Tokyo-JP,DTC-Stores-EMEA,2024-W44,NK-ALPHAFLY-BLU-13,3842,1393,2430,243,4006,3249,4653,4418,256,4487
Consensus_v2,DC-Portland-OR,Wholesale-LATAM,2024-W40,NK-FREE-RN-GRY-10,3826,1233,2738,135,4033,4580,4229,3709,135,4116
Consensus_v1,DC-Memphis-TN,DTC-Stores-EMEA,2024-W10,NK-DUNK-GRN-13,3566,1082,2514,272,3619,3043,3375,3991,262,3578
Consensus_v2,DC-Sao-Paulo-BR,Wholesale-MEA,2024-W16,NK-AIR-FORCE-NVY-10,183,60,120,5,196,270,199,177,4,225
Consensus_v2,DC-Johannesburg-ZA,DTC-eComm-NA,2024-W35,NK-AIR-FORCE-BLK-11,4111,1445,2701,185,4301,5463,4204,4377,189,4785
OP_Plan_2025,DC-Sao-Paulo-BR,Wholesale-MEA,2024-W46,NK-LEBRON-BLU-11,4497,1441,2823,252,4582,4473,4907,3873,230,4563
OP_Plan_2025,DC-Dubai-UAE,DTC-eComm-NA,2024-W36,NK-ZOOM-PEGA-BLU-13,1786,590,1235,58,1940,1779,2115,1932,69,1837
OP_Plan_2025,DC-Memphis-TN,Retail-EMEA,2024-W13,NK-ALPHAFLY-RED-12,2920,1052,2279,254,3187,3534,3253,3341,227,3263
Baseline_v1,DC-Portland-OR,Wholesale-MEA,2024-W21,NK-FREE-RN-OGR-12,1959,612,1398,103,2105,1745,1937,2411,118,2023
Baseline_v1,DC-Laakdal-BE,DTC-Stores-NA,2024-W13,NK-DUNK-PPL-7,1901,591,1249,117,1916,1752,1797,1711,104,1917
Baseline_v2,DC-Laakdal-BE,Wholesale-MEA,2024-W37,NK-LEBRON-GLD-8,3939,1367,2549,154,4195,3708,4354,4148,178,4730
OP_Plan_2025,DC-Sao-Paulo-BR,Retail-APAC,2024-W36,NK-CORTEZ-GRY-11,1258,399,857,92,1332,1423,1282,1267,79,1508
Baseline_v1,DC-Tokyo-JP,DTC-Stores-NA,2024-W32,NK-JORDAN-GLD-12,4484,1532,2837,167,4568,5242,5141,4835,192,4169
Baseline_v1,DC-Shanghai-CN,Retail-APAC,2024-W18,NK-ZOOM-PEGA-NVY-12,2662,842,1948,109,2942,2392,2979,3733,123,2834
Consensus_v2,DC-Memphis-TN,Wholesale-MEA,2024-W42,NK-AIR-MAX-GRY-12,4336,1462,2850,172,4429,5048,4305,5526,164,5127
Consensus_v2,DC-Shanghai-CN,Wholesale-LATAM,2024-W26,NK-HUARACHE-GRY-13,1999,566,1271,123,2017,1938,2118,2257,119,1915
Consensus_v2,DC-Laakdal-BE,Wholesale-MEA,2024-W01,NK-ZOOM-PEGA-OGR-8,4694,1586,3178,133,4876,5002,5224,4720,122,5228
OP_Plan_2025,DC-Dubai-UAE,DTC-Stores-NA,2024-W22,NK-HUARACHE-GRY-7,650,202,456,13,662,577,648,774,13,681
OP_Plan_2025,DC-Laakdal-BE,DTC-eComm-NA,2024-W14,NK-METCON-GLD-9,1834,616,1123,56,1850,2211,1824,2015,59,1590
Consensus_v2,DC-Laakdal-BE,Retail-APAC,2024-W36,NK-LEBRON-GRN-10,2895,992,2108,179,2968,2786,3038,2803,209,3162
OP_Plan_2025,DC-Dubai-UAE,Retail-EMEA,2024-W14,NK-METCON-GRY-13,4074,1200,2468,85,4085,3611,4677,4703,94,3805
Baseline_v1,DC-Tokyo-JP,DTC-eComm-NA,2024-W42,NK-CORTEZ-GRN-12,374,118,251,15,407,378,458,380,16,460
Consensus_v1,DC-Memphis-TN,Wholesale-MEA,2024-W10,NK-HOODIE-CLUB-RED-M,2931,1016,1811,172,2933,2951,3036,2724,147,2584
Baseline_v1,DC-Tokyo-JP,DTC-eComm-NA,2024-W35,NK-KD-BLU-11,1666,526,1187,55,1738,1811,1923,1878,62,1559
OP_Plan_2025,DC-Johannesburg-ZA,DTC-eComm-NA,2024-W21,NK-REACT-WHT-10,1471,462,965,99,1494,1947,1517,1797,112,1666
Baseline_v2,DC-Laakdal-BE,DTC-Stores-EMEA,2024-W26,NK-FREE-RN-OGR-13,1718,572,1174,126,1760,1812,1887,1612,115,1893
Baseline_v1,DC-Laakdal-BE,DTC-Stores-NA,2024-W51,NK-FREE-RN-NVY-12,1379,429,1004,83,1414,1574,1401,1580,74,1523
Consensus_v1,DC-Portland-OR,DTC-eComm-NA,2024-W45,NK-LEBRON-WHT-9,1083,403,794,32,1154,1124,1100,1206,29,1176
Baseline_v1,DC-Laakdal-BE,DTC-eComm-EMEA,2024-W43,NK-LEGGING-EPIC-BLK-S,2000,688,1260,130,2071,2680,2230,1918,138,2253
Consensus_v1,DC-Memphis-TN,Retail-EMEA,2024-W02,NK-LEBRON-PPL-7,4298,1288,2856,302,4363,4053,4984,4501,302,4844
Consensus_v2,DC-Laakdal-BE,Wholesale-LATAM,2024-W31,NK-CORTEZ-GRY-9,3130,990,2087,168,3188,2096,3565,3456,147,3097
Consensus_v2,DC-Dubai-UAE,DTC-Stores-NA,2024-W28,NK-SOCK-PERF-3PK-NVY,1096,386,797,85,1117,1048,1147,1215,84,1163
Baseline_v1,DC-Tokyo-JP,DTC-Stores-EMEA,2024-W02,NK-AIR-FORCE-BLU-10,2258,738,1651,185,2499,3111,2765,2689,207,2775
Consensus_v1,DC-Johannesburg-ZA,DTC-Stores-NA,2024-W37,NK-LEGGING-EPIC-RED-XL,2311,846,1779,129,2568,2213,2580,2389,152,2274
OP_Plan_2025,DC-Tokyo-JP,DTC-Stores-EMEA,2024-W23,NK-VAPORFLY-BLK-12,3418,989,2447,275,3482,2713,3806,3583,245,3536
Baseline_v2,DC-Tokyo-JP,DTC-Stores-NA,2024-W20,NK-REACT-NVY-10,1777,617,1255,147,1869,1641,2156,2092,175,1659
Consensus_v1,DC-Shanghai-CN,DTC-Stores-NA,2024-W05,NK-ALPHAFLY-BLU-11,3175,922,2162,213,3234,3921,3207,3365,218,2832
Baseline_v2,DC-Memphis-TN,DTC-Stores-NA,2024-W16,NK-DUNK-WHT-11,3118,1139,2400,236,3406,2646,3282,3945,239,4007
Consensus_v1,DC-Dubai-UAE,Retail-APAC,2024-W22,NK-KD-RED-10,290,98,202,13,318,343,331,340,11,306
Consensus_v1,DC-Sao-Paulo-BR,Wholesale-LATAM,2024-W43,NK-CORTEZ-GRY-12,446,145,309,21,491,598,513,498,20,420
Baseline_v1,DC-Shanghai-CN,DTC-eComm-EMEA,2024-W29,NK-FREE-RN-NVY-13,1129,392,713,35,1182,1350,1131,1207,35,1233
Baseline_v2,DC-Tokyo-JP,DTC-eComm-EMEA,2024-W32,NK-METCON-PPL-10,3799,1334,2722,307,3878,4483,4206,4324,359,4655
Consensus_v2,DC-Sao-Paulo-BR,DTC-eComm-EMEA,2024-W26,NK-DUNK-BLK-10,2602,859,1810,207,2768,2930,2844,3227,227,2539
Baseline_v1,DC-Shanghai-CN,DTC-Stores-EMEA,2024-W51,NK-REACT-NVY-12,1553,560,1053,104,1688,1821,1802,1594,91,1545
Baseline_v2,DC-Tokyo-JP,Retail-APAC,2024-W25,NK-FREE-RN-GRY-12,847,288,549,26,906,922,907,1021,22,926
OP_Plan_2025,DC-Portland-OR,Retail-EMEA,2024-W48,NK-VAPORFLY-BLU-9,4357,1524,3306,303,4713,4043,5024,4758,262,4413
OP_Plan_2025,DC-Tokyo-JP,Wholesale-LATAM,2024-W24,NK-DUNK-WHT-11,2933,1068,2238,224,3168,2269,3011,3420,238,3194
Consensus_v1,DC-Johannesburg-ZA,DTC-eComm-NA,2024-W42,NK-REACT-PPL-9,1390,445,929,33,1493,1694,1641,1567,37,1618
Baseline_v2,DC-Tokyo-JP,Wholesale-MEA,2024-W08,NK-FREE-RN-GRN-12,3398,1159,2521,214,3506,3456,3716,4360,236,3966
Consensus_v2,DC-Dubai-UAE,DTC-Stores-NA,2024-W02,NK-ZOOM-PEGA-GRN-9,4350,1662,2863,251,4770,4307,5536,4753,265,4951
Consensus_v2,DC-Johannesburg-ZA,DTC-Stores-NA,2024-W26,NK-LEBRON-NVY-9,1696,586,1137,98,1752,2281,2030,1814,85,1637
Consensus_v2,DC-Portland-OR,DTC-eComm-NA,2024-W41,NK-FREE-RN-GRN-12,2505,828,1542,193,2537,2013,2744,2394,185,2616
Baseline_v2,DC-Portland-OR,Retail-APAC,2024-W08,NK-HUARACHE-BLK-9,1083,350,809,60,1154,942,1194,1095,52,1079
OP_Plan_2025,DC-Laakdal-BE,Wholesale-MEA,2024-W15,NK-JORDAN-GRN-13,3732,1216,2800,226,4109,4921,4176,3843,210,4448
Baseline_v1,DC-Johannesburg-ZA,Retail-EMEA,2024-W47,NK-HUARACHE-GLD-7,3762,1191,2429,276,4002,3374,3852,3157,316,4735
